noisy_error_mm,kabsch_error_mm,opt_no_filter_error_mm,opt_error_mm,kabsch_rotation_error_deg,opt_no_filter_rotation_error_deg,opt_rotation_error_deg,kabsch_translation_error_mm,opt_no_filter_translation_error_mm,opt_translation_error_mm,noisy_center_error_mm,kabsch_center_error_mm,opt_no_filter_center_error_mm,opt_center_error_mm
528.9663054672444,245.44332058365933,477.56549779392475,477.59189285051525,16.18692906344375,44.96792046125705,44.96792046125705,186.6058589981552,56.09396334503351,56.410562976016834,186.6058589981552,186.6058589981552,56.09396334503351,56.410562976016834
483.87392083678486,273.11579894223144,566.4246653236945,566.2347057115578,19.320926097180497,54.41362226891811,54.41362226891811,208.97432944628545,38.05033893832314,36.639203133220576,208.97432944628545,208.97432944628545,38.05033893832314,36.639203133220576
404.21685153886875,164.0411229029452,668.561578202783,669.3463005230194,9.852478868981626,65.57628786895154,65.57628786895152,135.98756513083788,24.543136138666203,30.249318859077526,135.98756513083788,135.98756513083788,24.543136138666203,30.249318859077526
422.3418357151693,193.77992574195017,784.1968674088934,784.4943900628292,11.036123959611807,78.63055961564768,78.63055961564767,162.4374252945924,38.640534516572274,40.7263157299102,162.4374252945924,162.43742529459232,38.64053451657229,40.726315729910176
420.9689821412159,231.12177180078865,905.7674915285576,905.4266009781977,17.466554672170442,93.80939290366145,93.80939290366146,144.17987380475324,51.782004608819506,49.40833798856549,144.17987380475316,144.17987380475316,51.78200460881947,49.408337988565464
495.6003112612188,243.92817572949966,1024.2287556542403,1023.4195275227275,10.042877696699003,111.27846529173048,111.27846529173047,214.88499793429995,53.90909580842441,47.8970370595069,214.8849979342996,214.88499793429972,53.90909580842409,47.89703705950658
390.49974858612904,167.97162347139079,1129.5438766085847,1129.2304770068745,10.629513737559684,131.36436738636093,131.36436738636093,127.87041426048133,45.636209409074425,43.14645286270214,127.87041426048127,127.87041426048127,45.63620940907452,43.14645286270223
340.4920192418313,149.48744920319356,1207.9028028238533,1208.2987819859109,14.223376912923602,153.2413432552844,153.24134325528442,27.26029779562463,55.76534083970784,58.62132193510197,27.26029779562463,27.26029779562463,55.76534083970784,58.62132193510197
457.60645861991,217.80189345136296,1246.4893483543437,1246.858545297236,17.661018004069067,175.7500455211092,175.7500455211092,117.02939879896859,89.37268007651599,91.66529668359937,117.02939879896859,117.0293987989688,89.37268007651599,91.66529668359937
435.18422438215595,296.8856231363218,1237.9485702841,1237.7174821427536,16.848428496892563,161.88457926407705,161.88457926407702,241.77230975571834,122.83012471850212,121.44968551553352,241.77230975571845,241.77230975571837,122.83012471850209,121.44968551553349
458.59625711025376,190.72466086955242,1181.3786155277119,1180.706321081228,8.624478052820436,139.80591261559715,139.80591261559715,173.7623143971775,138.6715568822343,135.44803190729834,173.7623143971775,173.7623143971775,138.6715568822343,135.44803190729834
424.5421388032998,273.311749333695,1087.1018044818852,1086.35863855567,9.885046565898422,119.34445553160289,119.34445553160286,259.18501209675884,133.35779716405662,130.2445977893458,259.18501209675884,259.18501209675884,133.35779716405662,130.2445977893458
460.02515841687836,220.6364150336057,969.1264723916751,969.1112103908422,5.12859916749961,100.87554762327966,100.87554762327969,214.59515050969432,110.37404083483331,110.45937947931435,214.59515050969432,214.59515050969432,110.37404083483331,110.45937947931428
392.3157332115582,188.94225989132096,843.4329857455226,844.1788514584824,7.664159772190916,84.62035168037721,84.62035168037721,176.8404016790468,82.01239696911132,85.48256281669663,176.8404016790468,176.84040167904683,82.01239696911138,85.48256281669663
477.2167912081115,169.8632641029272,721.3472391235014,722.0601755018872,9.44303038330014,70.45145495656193,70.45145495656193,138.83310572492968,61.65459188723406,65.28695793858044,138.83310572492968,138.83310572492968,61.65459188723406,65.28695793858044
419.5664484500108,284.1959662483758,613.536485068434,613.3881864826154,19.63053425744941,58.62877497994737,58.62877497994737,176.59320327191858,58.6072802300128,57.46675425229424,176.59320327191853,176.59320327191853,58.60728023001274,57.466754252294194
443.8360962451324,215.15464154083006,521.1500825211388,519.9385303362275,12.86348782021429,48.781725011382946,48.781725011382896,181.60234713058054,67.90081841895325,61.83592596698064,181.60234713058063,181.60234713058063,67.90081841895332,61.83592596698071
417.5178324388077,208.0730565174914,441.6398433239046,440.92626346008814,13.201770591976919,40.607692359306085,40.607692359306085,152.95152791329832,72.28511557234424,69.51032474737642,152.95152791329832,152.95152791329832,72.28511557234421,69.5103247473764
484.73971529721223,232.67230455501902,370.5491871891952,371.3403778341748,18.361093513445805,33.60887112243995,33.60887112243997,133.70084983303389,69.84661334824956,73.19360337883977,133.70084983303389,133.70084983303389,69.84661334824956,73.19360337883977
414.5915445444421,139.73007403492974,315.7549723989426,316.3789336176405,8.185038202592331,28.282044928917205,28.282044928917152,115.65232578999827,69.5775858556268,71.85666733629672,115.65232578999827,115.65232578999827,69.5775858556268,71.85666733629672
472.5069853850191,278.48694341241884,270.499979003156,269.2523174311979,9.03927178971896,23.862366212940373,23.862366212940373,261.0650305289251,74.410057080979,69.0969604009736,261.06503052892515,261.06503052892515,74.41005708097904,69.09696040097364
412.972732047516,185.92411439842581,231.33954353124832,230.03027191880804,8.458916182594969,20.182211291290816,20.182211291290887,165.56814826201318,74.16994498268629,69.39004640075815,165.56814826201318,165.56814826201318,74.16994498268623,69.39004640075811
573.1737083293751,330.979674960484,198.5096003426122,198.41051757298703,23.26770489597881,17.03064919590972,17.03064919590972,236.44594784907446,75.06551758821674,74.71089342079362,236.44594784907449,236.44594784907449,75.06551758821675,74.7108934207936
450.48404124042145,189.07277342419013,170.01472724520244,171.59552480771794,7.65787869921152,14.094304928380428,14.094304928380428,167.4957141104947,77.67989300649228,82.82352032782212,167.4957141104947,167.4957141104947,77.67989300649225,82.82352032782211
380.65681963432627,131.741263257146,148.28527623785845,149.14833179173598,5.314678917832198,11.494539442052973,11.494539442052973,123.68113664908932,85.97700763490478,88.67881574983933,123.68113664908935,123.68113664908935,85.97700763490475,88.67881574983933
475.93689021595884,213.8252352621223,132.14305965319227,128.68653397356022,8.782066269724364,9.225639874880914,9.225639874880914,199.59446480798027,94.72267252585414,88.57208610975756,199.5944648079803,199.59446480798027,94.72267252585415,88.57208610975758
440.34164732926934,258.01634074720005,114.73198143410474,110.78438235295968,10.848774835994996,7.416852619427228,7.416852619427031,234.62474117462432,90.18261828228441,83.56557842238918,234.62474117462432,234.62474117462432,90.18261828228441,83.56557842238918
473.7796522189077,197.37716842336994,94.60487637390776,97.49532515543308,16.155604088829268,5.91687289758069,5.916872897580815,108.79303748082562,76.05043220182161,79.63861197721033,108.79303748082562,108.79303748082562,76.05043220182154,79.63861197721029
323.6004139454761,110.16620353057667,88.75482389676083,95.621478318469,4.182085638471452,5.148371132701652,5.148371132701368,101.52827386847328,74.37144546500656,83.03003767960675,101.52827386847328,101.52827386847328,74.37144546500656,83.03003767960675
353.6715420352285,264.5793063266243,96.73053244918864,102.84720526450134,20.528664589239476,4.73101499098551,4.731014990985047,136.50295698998798,86.436618369394,93.38480287220672,136.50295698998798,136.50295698998792,86.436618369394,93.38480287220669
516.2248965721058,406.2101705588809,115.81390134498598,113.37597281874874,27.575379063969276,4.5442959518700885,4.544295951869606,302.9849532160518,107.83133042198219,104.83691989842242,302.9849532160518,302.9849532160518,107.83133042198219,104.83691989842242
486.18257865671103,183.81185301088797,128.32332302232754,119.36991999319547,7.330259098693576,3.76095839485102,3.76095839485102,173.43255641435343,122.48978721233502,112.83990941690071,173.43255641435343,173.43255641435343,122.48978721233489,112.83990941690068
520.6400691508467,405.5098053648263,130.76650547331323,121.83079630916252,13.261317019641721,2.9771141057571318,2.977114105757867,385.63831120535576,126.42976499000092,117.10527188212814,385.63831120535576,385.63831120535576,126.42976499000095,117.10527188212815
392.1658236894669,174.38856769984923,118.92459320386759,121.5282317827732,11.733959426702143,2.4688512799526605,2.46885127995207,129.60033497868955,115.64683282497084,118.31318120990561,129.60033497868955,129.60033497868955,115.64683282497084,118.31318120990572
485.31272640907235,288.8919938417808,109.14191418788566,115.84930243575253,8.85352738820636,2.3385908740158468,2.3385908740158468,270.8478828558525,106.52385085623162,113.30854566792475,270.8478828558525,270.8478828558525,106.52385085623162,113.30854566792475
407.5499604416417,245.00666963993615,97.91435888555637,99.83654809174348,18.948803994051932,2.3438736398358904,2.3438736398358904,154.50693610905944,95.38765322180296,97.32937078257694,154.50693610905944,154.50693610905944,95.38765322180286,97.32937078257692
511.9943672180729,279.0703358771361,80.09678684549931,73.74690225616645,3.813878192179714,2.309588431642328,2.309588431642012,275.83163878996453,77.21024503327902,70.58942887200891,275.83163878996453,275.83163878996436,77.21024503327902,70.58942887200891
498.1067511587452,125.73032453054824,50.55937864833037,46.507447137100975,12.020951591298996,2.392052175971774,2.3920521759714695,18.181881022508147,45.357550376846916,40.78815063469905,18.181881022508147,18.181881022508147,45.357550376846916,40.78815063469905
440.61638298502163,121.26353982288849,35.25409812930222,34.53007014341169,10.96516393837828,2.6085343752928525,2.6085343752920136,27.09144213542978,23.010128885275453,21.483299682104224,27.09144213542978,27.09144213542978,23.010128885275453,21.483299682104224
456.37127386992506,320.947857844354,37.947079283335434,36.29669884699488,22.94524508824475,2.779294561836128,2.779294561835603,193.2455482597156,23.459420596528485,20.199520688518,193.2455482597156,193.24554825971555,23.459420596528485,20.199520688518
499.5364196890608,327.9475556433081,42.20639533367187,39.88454685084921,25.936646938713512,2.932985617548951,2.9329856175494484,191.45745749595613,27.47116707076901,24.457326546461395,191.45745749595613,191.45745749595613,27.47116707076901,24.457326546461395
479.60043760276545,288.6276352081296,51.71489080174433,48.26874320454662,17.818972251610777,2.885561621540721,2.88556162153971,243.06759350225715,44.01101154675305,39.79534761286908,243.06759350225715,243.06759350225715,44.01101154675305,39.79534761286908
404.3948486066541,257.31970432700774,73.9739565798248,71.31497982549361,20.55468750420362,3.0591064864872264,3.0591064864865114,151.49148159446517,69.45514203481814,66.66705661996603,151.49148159446517,151.49148159446517,69.45514203481814,66.6670566199662
451.175433068096,228.7463255952319,97.69147718108299,97.03452571224933,17.850763341575473,2.817377116502256,2.817377116501738,128.00314721726355,94.66432453572608,94.04887039399858,128.00314721726355,128.00314721726355,94.66432453572608,94.04887039399858
351.07829733696695,206.33364675809054,117.00020213487312,113.76609629034579,12.20066975222492,2.546006882986466,2.546006882986466,165.0479445801864,114.92249273368982,111.65338171308734,165.04794458018625,165.04794458018625,114.92249273368964,111.65338171308737
384.50977832849634,277.91884476350106,122.20284881756248,115.96477026381012,14.426266150228786,2.4099630862229264,2.409963086223229,239.8719381160057,120.5166873217601,114.1839910402027,239.8719381160057,239.8719381160057,120.5166873217601,114.1839910402027
430.9126749254658,173.00993176285624,108.01951740471091,106.14480235891541,10.675739934864781,2.178785571295516,2.178785571295516,140.6069962075848,106.4817568968817,104.57333996551458,140.6069962075848,140.6069962075848,106.48175689688192,104.57333996551458
494.43693017146666,249.6881574731758,87.7768612691176,94.5016188443826,18.96236055334644,1.8787423168253403,1.8787423168257285,138.6965942840919,86.37649836991872,93.20336452305013,138.69659428409196,138.6965942840919,86.3764983699189,93.20336452305033
384.4480244868171,213.40250193277072,83.16341099258926,89.0990582872165,8.777355499708563,1.5608537604965262,1.5608537604951251,194.70140963647015,81.90716791463129,87.95335820042564,194.70140963647015,194.7014096364701,81.90716791463129,87.95335820042564
483.3986798649714,329.4505298014941,88.13346659156913,84.64501470040594,18.562712653006994,1.3664559743972344,1.3664559743967009,273.7839227888895,86.90956931606046,83.39310858938536,273.7839227888895,273.7839227888894,86.90956931606046,83.39310858938536
346.47424151866346,136.44279817248616,73.86431808895126,70.78451755853699,8.58579171035878,1.4302290077461977,1.430229007745688,102.5487528512055,72.14721181065809,69.0014665492059,102.5487528512055,102.5487528512055,72.14721181065809,69.0014665492059
438.0480576863301,122.61514431591854,47.21646888781235,46.08963526293532,7.662910146549331,1.7657117378022609,1.765711737801848,92.08083557442433,43.40583193487284,41.86630928261071,92.08083557442424,92.08083557442424,43.40583193487284,41.866309282610715
341.0747340470491,127.71776078043744,29.699380380191943,32.60070706877091,7.2334045703452805,2.1184590830453685,2.1184590830446797,105.17042426569708,19.346100854120234,24.01799321541447,105.17042426569708,105.17042426569724,19.346100854120273,24.017993215414382
441.0481136981025,217.5248106495547,58.73018430180548,60.030483963364745,19.369198060801814,2.4764262161542114,2.4764262161542114,45.28637218625184,54.72697773846675,56.154432755125235,45.28637218625205,45.28637218625205,54.726977738466914,56.154432755125235
546.5902796444491,203.26238600346517,98.37051620199908,93.1871612738322,9.648654602566625,2.714042953199018,2.714042953198749,181.29635662171606,95.653785114778,90.32461999828732,181.29635662171606,181.29635662171606,95.653785114778,90.32461999828773
410.0811405941076,266.0588155027837,117.57370662691837,111.30368406693967,11.26379528399697,2.7760969313196444,2.7760969313193815,239.60644254975006,115.18679096399613,108.76660588288274,239.60644254975006,239.60644254975006,115.18679096399627,108.76660588288289
420.99909566071625,220.61156121304836,110.33505596022896,110.06796213928021,17.519455018396922,2.660767927090498,2.660767927090498,112.65089648705661,107.92485923789485,107.63395671248139,112.65089648705661,112.65089648705661,107.92485923789485,107.63395671248139
389.0563522527704,144.0069979866242,89.71103698717745,93.04419807094804,4.853574916173671,2.279462271346839,2.279462271346839,136.78972274177775,87.19496608310988,90.6623900596212,136.78972274177775,136.78972274177775,87.19496608310988,90.6623900596212
544.3171441060267,186.4322618456146,66.26630868997489,68.73187332154014,16.425864904128947,1.8572079221159339,1.8572079221159339,59.31723674506887,63.5664998566549,66.21233596633265,59.31723674506887,59.31723674506887,63.5664998566549,66.21233596633265
276.173337250622,90.130529770737,45.77421793867028,44.783701402430125,6.019639569733907,1.049582944475077,1.0495829444743825,70.18146280015888,44.506161817064054,43.512728642006216,70.18146280015888,70.18146280015888,44.506161817064054,43.512728642006216
433.84427570151706,168.33170388908272,31.367709869370845,29.92632773839519,13.614844151806112,0.5650187148383077,0.5650187148383077,86.97518122918854,30.99365620855986,29.522815305833312,86.97518122918854,86.97518122918854,30.99365620855986,29.522815305833312
401.78663878526345,133.1512624835028,24.783675801053935,25.60505759565343,10.333004571984796,1.000949966837537,1.000949966836809,78.34255324511464,23.379826466721166,24.230343615569932,78.34255324511464,78.34255324511464,23.379826466721166,24.230343615569932
381.73395627613934,121.5053789194392,27.40518194429884,28.371311354896726,9.986614303805924,1.6826460667439722,1.6826460667439722,60.69467328715775,21.833723932848063,23.237811188779105,60.69467328715775,60.69467328715775,21.833723932848063,23.237811188779105
421.9423959440118,87.41854981519619,39.43437183297475,39.307692076549216,4.225172636523625,2.468580098680227,2.468580098679931,79.08639670574588,30.18873379559773,30.32316304596642,79.08639670574588,79.08639670574588,30.18873379559773,30.32316304596642
448.4518254634515,254.4210927009881,55.72959718990909,55.38407679348696,21.11336556984868,3.254128527026034,3.254128527026034,117.55308636113216,44.696450083701166,44.6000517718122,117.55308636113216,117.55308636113216,44.696450083701166,44.60005177181229
487.20562922190095,215.9810069492626,67.71537448590871,66.07602860414625,11.02810504123962,3.635237068709884,3.635237068709884,191.77188522211046,57.822444660040325,55.54724553405522,191.77188522211046,191.7718852221105,57.82244466004025,55.54724553405522
398.26031232072677,175.50386564764256,68.88268403235723,66.14694781517665,14.162873853718994,3.826174561050761,3.826174561050761,84.62161231234819,58.4528722464137,54.664813577967166,84.62161231234819,84.62161231234816,58.452872246413776,54.664813577967166
490.5767114893702,233.06885231672933,57.76425005216317,57.273773952873995,5.709973707979862,3.941829667417465,3.941829667417281,227.57909572784817,41.9991384417707,40.58200704128342,227.57909572784823,227.5790957278483,41.999138441770846,40.58200704128356
412.96752659730925,247.34169460093224,47.626370984937545,50.34899452379171,17.76262797828651,4.149326149719811,4.149326149719811,151.2620228111838,17.90608724318436,24.652078568661718,151.2620228111838,151.2620228111838,17.90608724318436,24.652078568661718
438.61709992968855,198.81636857460882,56.26350579582557,53.08813327718722,10.21576514520679,4.192352026739654,4.192352026739654,163.81701482066308,39.1194632198981,33.21930548501604,163.81701482066308,163.81701482066305,39.11946321989816,33.21930548501609
472.07961552632963,330.07326528799166,68.87499305229002,65.49745152959605,19.3029952565628,4.098543226718932,4.098543226718576,276.67436381476546,56.27287764810512,51.62890056042395,276.6743638147654,276.6743638147654,56.27287764810512,51.628900560423965
359.97645089719765,169.70684994889214,76.31508878759155,76.69993666441017,13.192898284247741,3.9151061904622675,3.9151061904622675,104.35460362414214,64.74094418704227,65.29470719171535,104.35460362414214,104.35460362414216,64.74094418704227,65.29470719171532
473.1177838443254,241.11445507332695,85.38306108523332,85.19870159003334,10.677522694705669,3.4995093269352817,3.4995093269352817,221.66226622230246,76.66573444467161,76.2467033742399,221.66226622230243,221.66226622230243,76.66573444467157,76.24670337423987
407.0257049528507,279.87724042244884,95.68247495105574,96.72132516833742,6.645624873960954,3.342469840889332,3.342469840889332,271.5264563481861,88.4392519809186,89.23265683542081,271.5264563481861,271.5264563481861,88.43925198091857,89.23265683542078
436.908626076056,281.4015480147615,113.48057038296814,111.00112971861785,17.1211364092163,3.1271772418611525,3.1271772418611525,237.9334615208456,107.90314115000402,105.2968823110977,237.93346152084567,237.93346152084567,107.90314115000402,105.29688231109773
365.3688705137109,259.2731457398972,129.39301748138104,125.14607490997636,14.705594247129056,2.8929007787100134,2.8929007787100134,222.34746971143593,125.36073568603312,121.0402611055379,222.3474697114359,222.3474697114359,125.36073568603312,121.04026110553787
397.2673757940284,213.36347561898782,134.5362512489139,134.3749652372188,4.8309385815774535,2.7697436071613644,2.7697436071608377,208.05921165521474,130.9960575572283,130.8740286774855,208.0592116552147,208.0592116552147,130.99605755722828,130.8740286774855
460.26966844823227,143.1987112509581,128.05990213784318,133.50365521199257,11.58831747223697,2.6648951319997622,2.6648951319997622,73.98312328399577,124.5823236877448,130.16581723303946,73.98312328399577,73.98312328399577,124.58232368774483,130.1658172330395
425.93584977414116,184.64326553363642,120.87698239643504,121.55105934958422,3.120833046402344,2.7158534620734347,2.7158534620734347,182.66507271684964,117.08289956716037,117.74327499100745,182.66507271684964,182.66507271684964,117.0828995671604,117.74327499100748
461.30310636004486,314.66759021542657,104.86467787788118,101.28580062141327,20.64315656330974,2.9526836423033025,2.9526836423033025,223.58054212307331,100.0229954738809,96.20601740702372,223.58054212307331,223.58054212307326,100.0229954738809,96.20601740702372
554.4503436593737,258.5127250909793,79.49864620209136,77.23048901406473,16.936292710422727,3.060582440847092,3.060582440847092,190.21260193979018,73.3934934120085,70.69499339476366,190.21260193979018,190.2126019397901,73.39349341200843,70.69499339476366
441.59214665227097,147.24429047792387,58.805184260890194,57.4856171498545,5.6345295413663,3.1094756968106885,3.1094756968106885,137.56878678934225,50.22595704186456,48.577271128811695,137.56878678934225,137.56878678934225,50.22595704186467,48.577271128811695
438.7845030755935,293.539100329011,53.267129109455155,52.67515123185208,24.383305485227652,3.3484273293397373,3.3484273293397373,118.94712124172011,40.92156041346285,40.211814279404415,118.94712124172011,118.94712124172011,40.92156041346285,40.211814279404436
380.00944809932173,224.9404084279126,59.41994570440964,59.400429533290804,9.20303533835113,3.5133245908970117,3.5133245908965964,207.6644312316507,47.59110710333978,47.74026541709149,207.6644312316507,207.66443123165064,47.59110710333978,47.74026541709149
438.580244503145,217.5202984133169,67.99862516590058,72.44906548893086,14.243087924996008,4.0701021763335925,4.070102176333413,149.06196953062613,54.45142448860052,60.2873124867068,149.06196953062607,149.06196953062607,54.4514244886006,60.2873124867069
387.22032275650565,171.6842714545267,80.46330051371687,84.64626646270803,13.472393995569954,4.771829778682533,4.771829778682379,101.07720429088253,65.51648435794958,71.04643882668663,101.07720429088253,101.07720429088253,65.51648435794958,71.04643882668663
428.866064870544,265.27205439842095,96.94519995383438,93.08003747161459,6.0341201396087945,5.6308371185234805,5.63083711852322,257.98621777813577,81.20818654854219,75.83346016709476,257.98621777813577,257.98621777813577,81.20818654854219,75.83346016709476
557.6069514612118,307.0420806270346,104.2444092188512,99.74806551226193,21.030395842447682,7.003363696805318,7.003363696805214,205.19954599209265,78.64864744765185,70.89130836950704,205.19954599209265,205.19954599209265,78.64864744765185,70.89130836950704
405.13179825436185,121.06079826537395,112.15059102197952,111.07681865946856,9.873407621273778,9.085678984498871,9.085678984498712,64.9602744066877,58.26891699552373,56.03844648819005,64.9602744066877,64.9602744066877,58.26891699552393,56.03844648819005
303.8846336158536,134.723160995835,132.1783115909377,130.4823037000969,7.100698128091242,11.462521039052774,11.462521039052774,119.69908932674602,42.26678309567221,38.45005538003739,119.69908932674602,119.69908932674602,42.26678309567221,38.45005538003739
426.7536665310114,255.7719803046461,160.8578444606073,159.38037997708838,15.822801281633653,14.232897731229697,14.232897731229697,183.66499859510614,38.05872617612322,33.22877944237083,183.66499859510614,183.66499859510614,38.05872617612322,33.22877944237083
464.55378748020837,231.75713882375751,189.85990424310006,191.31387828287706,20.2137696020675,17.06221481036957,17.06221481036957,82.86164060166011,36.13939236199158,41.01113240048491,82.86164060166011,82.86164060166011,36.139392361991405,41.01113240048491
485.3879955408378,160.58480703371694,221.58266839305136,223.305106797565,4.779648828420427,20.00501444301932,20.00501444301932,154.08659829248649,41.59598790710629,47.23721920060233,154.08659829248649,154.08659829248649,41.59598790710629,47.23721920060233
